id,polymer,fp_mqns_1,fp_mqns_2,fp_mqns_3,fp_mqns_4,fp_mqns_5,fp_mqns_6,fp_mqns_7,fp_mqns_8,fp_mqns_9,fp_mqns_10,fp_mqns_11,fp_mqns_12,fp_mqns_13,fp_mqns_14,fp_mqns_15,fp_mqns_16,fp_mqns_17,fp_mqns_18,fp_mqns_19,fp_mqns_20,fp_mqns_21,fp_mqns_22,fp_mqns_23,fp_mqns_24,fp_mqns_25,fp_mqns_26,fp_mqns_27,fp_mqns_28,fp_mqns_29,fp_mqns_30,fp_mqns_31,fp_mqns_32,fp_mqns_33,fp_mqns_34,fp_mqns_35,fp_mqns_36,fp_mqns_37,fp_mqns_38,fp_mqns_39,fp_mqns_40,fp_mqns_41,fp_mqns_42,fp_smrVsa_1,fp_smrVsa_2,fp_smrVsa_3,fp_smrVsa_4,fp_smrVsa_5,fp_smrVsa_6,fp_smrVsa_7,fp_smrVsa_8,fp_smrVsa_9,fp_smrVsa_10,fp_slogPVsa_1,fp_slogPVsa_2,fp_slogPVsa_3,fp_slogPVsa_4,fp_slogPVsa_5,fp_slogPVsa_6,fp_slogPVsa_7,fp_slogPVsa_8,fp_slogPVsa_9,fp_slogPVsa_10,fp_slogPVsa_11,fp_slogPVsa_12,fp_o_desc_nRotBon,fp_o_desc_nRing,fp_o_desc_nAroRing,fp_o_desc_nAliRing,fp_o_desc_k1,fp_o_desc_k2,fp_o_desc_k3,fp_o_desc_chi0,fp_o_desc_chi0n,fp_o_desc_chi0v,fp_o_desc_chi1,fp_o_desc_chi1n,fp_o_desc_chi1v,fp_o_desc_chi2n,fp_o_desc_chi2v,fp_o_desc_chi3n,fp_o_desc_chi3v,fp_o_desc_chi4n,fp_o_desc_chi4v,fp_o_desc_HallKierAlpha,band_gap
1448,[*]CCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.105263158,0.0,0.105263158,0.0,1.210526316,1.098684211,0.105263158,0.0,0.0,0.0,0,0.986842105,0.315789474,0.210526316,0.111842105,0.105263158,0.0,0.0,0.118421053,0.986842105,0.105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.504688125,0.0,0.524683086,0.037721497,5.114620605,0.645864119,0.0,0,0.0,0.621808393,0.562404582,1.267672512,0.504688125,0.0,5.114620605,0.0,0.0,0.0,0,0.0,0.0,0.0,0.986842105,0.0,0.0,0.0,1.154736842,0.962477529,0.966250344,0.87699751,0.783346963,0.783346963,0.593274726,0.516262654,0.516262654,0.356128997,0.356128997,0.23729272,0.23729272,0.157905753,0.157905753,0.055789474,5.6744
2091,[*]CC([*])c1c([2H])c([2H])c([2H])c([2H])c1[2H],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984375,0.0,0.0,0.375,0.375,0,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.125,0.109375,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0.0,0.0,0.856724098,0.0,0.0,0.0,1.55805707,0.0,4.471943129,0,0.0,0.0,0.0,0.0,0.100325338,0.0,3.009887267,3.776511692,0.0,0.0,0,0.0,0.0,0.0,0.34375,0.125,0.125,0.0,0.264936018,0.366326938,0.198375754,1.225173735,1.167161033,0.542161033,0.753440163,0.636857147,0.324357147,0.24077744,0.24077744,0.17742933,0.17742933,0.129840684,0.129840684,0.0975,2.3297
800,[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],1,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.111111111,0.0,1.444444444,0.430555556,0.111111111,0.0,0.555555556,0.555555556,0,0.416666667,0.222222222,0.111111111,0.013888889,0.013888889,0.0,0.0,0.125,0.097222222,0.111111111,0.0,0.680555556,0.430555556,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,0,0,0.0,0.0,0.531452334,0.0,0.0,0.0,0.0,0.0,3.854696723,0,1.054834903,4.417334724,0.460528343,0.611431471,0.0,0.0,1.083810487,2.770886236,0.0,0.0,0,0.0,1.054834903,3.876827244,0.416666667,0.222222222,0.222222222,0.0,1.007164576,0.447926586,0.233165415,0.987703337,0.717437076,0.989602603,0.702171609,0.415187286,0.642869062,0.293391079,0.570118582,0.197787574,0.490964618,0.131685368,0.366327814,0.078888889,2.6229
2789,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccc(NC(=O)C(C)N4C(=O)c5ccccc5C4=O)cc3)cc(C([*])=O)c2)cc1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.121212121,0.03030303,0.181818182,0.0,1.333333333,0.450757576,0.181818182,0.0,0.484848485,0.363636364,0,0.268939394,0.515151515,0.333333333,0.125,0.121212121,0.0,0.0,0.246212121,0.121212121,0.147727273,0.0,0.424242424,0.393939394,0.0,0.0,0.0,0.03030303,0.121212121,0.0,0.0,0,0,0.060606061,0.03030303,0.871734033,0.0,0.148482113,0.0,0.602706522,0.646038311,3.585146906,0,0.0,1.764848366,0.646038311,1.40703641,0.145289006,0.209810218,1.947791881,2.573610271,0.0,0.0,0,0.689380155,0.0,0.0,0.268939394,0.151515152,0.121212121,0.03030303,0.895682687,0.377925708,0.193365547,0.944638125,0.71443318,0.71443318,0.638761165,0.41355609,0.41355609,0.316010099,0.316010099,0.224727549,0.224727549,0.152362002,0.152362002,0.184848485,2.319
1861,[*]CC([*])CO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.333333333,1.291666667,0.0,0.0,0.0,0.0,0,0.916666667,0.666666667,0.333333333,0.333333333,0.333333333,0.0,0.0,0.375,0.666666667,0.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.702175798,0.0,0.0,1.72605593,2.428762924,2.202293988,0.0,0,0.0,0.0,0.0,3.904469786,0.0,1.72605593,2.428762924,0.0,0.0,0.0,0,0.0,0.0,0.0,0.916666667,0.0,0.0,0.0,1.32,0.836976478,0.585538598,1.014798349,0.830536214,0.830536214,0.641632097,0.511339092,0.511339092,0.410808014,0.410808014,0.27918287,0.27918287,0.203779628,0.203779628,0.013333333,6.2929
1961,[*]C(C)=C([*])CCC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,0.166666667,0.0,0.0,0.0,0,0.479166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.375,0.291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.448186274,0.0,1.878656326,0,0.0,0.0,0.0,0.0,0.0,0.0,4.448186274,1.878656326,0.0,0.0,0,0.0,0.0,0.0,0.479166667,0.0,0.0,0.0,0.956666667,0.53810381,0.284880006,0.766892205,0.738925188,0.738925188,0.477353768,0.425930767,0.425930767,0.299188456,0.299188456,0.219666513,0.219666513,0.163914553,0.163914553,0.043333333,5.0895
1567,[*]CC(=O)C(S1)=CC=C1C(=O)[*],1,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.285714286,0.0,1.428571429,0.553571429,0.285714286,0.0,0.357142857,0.357142857,0,0.535714286,0.571428571,0.285714286,0.0,0.0,0.0,0.0,0.303571429,0.142857143,0.267857143,0.0,0.428571429,0.285714286,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0,0,0.0,0.0,1.369867767,0.0,0.0,0.0,0.926240867,0.0,3.126718361,0,0.0,3.280877174,0.0,1.661336334,0.0,0.0,3.689579261,1.733247734,0.0,0.0,0,0.0,0.0,1.61954084,0.535714286,0.142857143,0.142857143,0.0,1.044065267,0.457548276,0.253374855,1.02723706,0.733261804,0.849904173,0.68093537,0.416740039,0.533382408,0.306879226,0.4622684,0.20405755,0.36982183,0.130518291,0.253475853,0.137142857,4.0034
2576,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc([*])cc5C4=O)c2C)C3=O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.060606061,0.060606061,0.181818182,0.0,1.303030303,0.329545455,0.181818182,0.0,0.606060606,0.363636364,0,0.181818182,0.484848485,0.303030303,0.060606061,0.060606061,0.0,0.0,0.272727273,0.064393939,0.056818182,0.0,0.337121212,0.571969697,0.0,0.0,0.0,0.060606061,0.121212121,0.0,0.0,0,0,0.121212121,0.060606061,0.871734033,0.0,0.0,0.0,0.629430655,0.619193838,3.541332292,0,0.0,1.765317816,0.619193838,1.075937661,0.018161126,0.629430655,2.34980418,2.045101019,0.0,0.0,0,0.689380155,0.0,0.0,0.181818182,0.181818182,0.121212121,0.060606061,0.832232294,0.314087569,0.136022043,0.91967221,0.703457802,0.703457802,0.622835801,0.406965669,0.406965669,0.323620982,0.323620982,0.242044121,0.242044121,0.182653783,0.182653783,0.178787879,3.3589
3118,[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114285714,0.028571429,0.0,1.142857143,0.167857143,0.028571429,0.0,0.571428571,0.571428571,0,0.167857143,0.171428571,0.142857143,0.0,0.0,0.0,0.0,0.028571429,0.003571429,0.025,0.0,0.689285714,0.396428571,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.114285714,0.057142857,0.136986777,0.0,0.569597545,0.0,0.0,0.0,3.786203109,0,1.286557656,0.797511779,0.0,0.736629242,0.0,0.0,0.435028821,3.488161064,0.0,1.917037738,0,0.0,0.0,0.0,0.167857143,0.2,0.2,0.0,0.679073134,0.289469789,0.129918554,0.761807312,0.607527018,0.607527018,0.563299936,0.37429934,0.37429934,0.281127966,0.281127966,0.209194796,0.209194796,0.151121666,0.151121666,0.158571429,3.2924
1518,[*]CCCCCCNC(=O)CCP(=O)(CCC(=O)N[*])c1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.055555556,0.111111111,0.0,0.166666667,0.0,1.333333333,0.881944444,0.166666667,0.0,0.166666667,0.166666667,0,0.763888889,0.444444444,0.277777778,0.118055556,0.111111111,0.0,0.0,0.180555556,0.652777778,0.111111111,0.055555556,0.277777778,0.055555556,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0,0,0.0,0.0,0.786340147,0.0,0.553832146,0.039817135,2.188355383,1.366402129,1.685101963,0,0.0,1.347821783,0.888345942,2.022755432,0.786340147,0.0,2.188355383,1.685101963,0.0,0.0,0,0.0,0.0,0.396771819,0.763888889,0.055555556,0.055555556,0.0,1.139254817,0.667450298,0.489711781,0.962560522,0.787558781,0.837249181,0.643583238,0.486572808,0.601976865,0.347586318,0.524778877,0.240431948,0.414392434,0.156944322,0.300624436,0.089444444,4.8862
2822,[*]OC(C)COC(=O)CCCCCCC([*])=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636364,0.0,1.363636364,1.170454545,0.181818182,0.0,0.0,0.0,0,0.897727273,0.727272727,0.363636364,0.011363636,0.011363636,0.0,0.0,0.284090909,0.818181818,0.261363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.737182576,0.0,0.0,0.0,4.68660303,0.600625633,0.0,0,0.0,1.088928862,0.0,2.302489251,1.679153855,0.0,4.131696994,0.0,0.0,0.0,0,0.0,0.0,0.0,0.897727273,0.0,0.0,0.0,1.269090909,0.859469434,0.862036743,1.013531187,0.834057304,0.834057304,0.65266689,0.501969091,0.501969091,0.351539898,0.351539898,0.206848028,0.206848028,0.131596929,0.131596929,0.094545455,6.5111
3056,[*]CC([*])OC(=O)OCC(F)(F)F,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.2,1.975,0.2,0.0,0.0,0.0,0,0.75,1.2,0.6,0.0,0.0,0.0,0.0,0.825,0.8,0.375,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.487901647,0.0,0.0,0.0,3.600191035,1.486548442,0.0,0,0.0,1.231073126,0.0,5.021075389,1.894745182,0.0,1.296737214,0.0,0.0,0.0,0,3.593156465,0.0,0.0,0.75,0.0,0.0,0.0,2.012,0.886723014,1.214457014,1.707191776,1.080606668,1.080606668,0.99303795,0.572388759,0.572388759,0.416244951,0.416244951,0.214692554,0.214692554,0.143297362,0.143297362,0.188,7.5359
1343,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.34375,0.1,0.0,0.45,0.45,0,0.3375,0.4,0.2,0.00625,0.00625,0.0,0.0,0.10625,0.14375,0.05,0.0,0.55625,0.34375,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0,0.0,0.0,0.955450417,0.0,0.0,0.0,0.0,0.0,4.208934406,0,1.113967918,0.603470273,0.444080902,0.63538607,0.0,0.0,1.313971442,3.374416682,0.0,0.0,0,0.0,1.113967918,0.0,0.3375,0.15,0.15,0.0,0.783562862,0.361939372,0.189623557,0.828556415,0.628786792,0.628786792,0.585886131,0.370692538,0.370692538,0.268477928,0.268477928,0.188420806,0.188420806,0.125822511,0.125822511,0.17,3.6677
273,[*]C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N([*])C)c2)cc1,1,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,1.3125,0.5546875,0.125,0.0,0.375,0.375,0,0.25,0.375,0.25,0.0078125,0.0078125,0.0,0.0,0.3125,0.015625,0.234375,0.0,0.4375,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0.0,0.0,0.599317148,0.0,0.0,0.0,0.0,1.49670458,3.663381611,0,0.0,2.177340281,0.615745583,1.622317251,0.0,0.0,1.294748584,2.654035592,0.313914582,0.0,0,0.710923284,0.0,0.725058743,0.25,0.125,0.125,0.0,0.950748654,0.404773901,0.202054295,0.948646189,0.727912951,0.77515851,0.624723263,0.40226339,0.42588617,0.305531294,0.330981301,0.225547171,0.245600889,0.142820553,0.157838456,0.145625,3.3332
71,[*]CCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,0.133333333,0.0,1.266666667,0.791666667,0.133333333,0.0,0.2,0.2,0,0.65,0.4,0.266666667,0.141666667,0.133333333,0.0,0.0,0.15,0.583333333,0.133333333,0.0,0.266666667,0.133333333,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0,0,0.0,0.0,0.639271625,0.0,0.664598576,0.047780562,2.197971684,0.818094551,2.359491417,0,0.0,0.787623964,0.712379138,1.605718515,0.0,0.0,3.579036841,1.617697885,0.0,0.0,0,0.0,0.0,0.0,0.65,0.066666667,0.066666667,0.0,1.020652743,0.618711112,0.415136279,0.905000836,0.741461704,0.741461704,0.617025536,0.461550056,0.461550056,0.321751231,0.321751231,0.219459254,0.219459254,0.141227466,0.141227466,0.122666667,4.6365
720,[*]CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.222222222,0.0,1.333333333,1.215277778,0.111111111,0.0,0.0,0.0,0,1.090277778,0.555555556,0.333333333,0.118055556,0.118055556,0.0,0.0,0.125,1.097222222,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.061611574,0.0,0.590754289,0.0,3.615204632,2.149510024,0.0,0,0.0,0.656353303,0.590754289,2.841325323,1.026149578,0.0,3.615204632,0.0,0.0,0.0,0,0.0,0.0,0.0,1.090277778,0.0,0.0,0.0,1.27,1.06610591,1.059286956,0.965003304,0.832676888,0.832676888,0.654276133,0.526133913,0.526133913,0.345710454,0.345710454,0.217612078,0.217612078,0.137765207,0.137765207,0.063333333,5.8594
1087,[*]CC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571,0.0,1.071428571,0.276785714,0.071428571,0.0,0.428571429,0.428571429,0,0.267857143,0.142857143,0.071428571,0.0,0.0,0.0,0.0,0.080357143,0.0625,0.071428571,0.0,0.580357143,0.276785714,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0,0,0.0,0.0,0.342466942,0.0,0.0,0.0,0.463120434,0.0,4.26576457,0,0.794778785,0.413088925,0.0,0.413088925,0.401301351,0.0,1.149391134,3.520659459,0.0,0.794778785,0,0.0,0.0,0.0,0.267857143,0.142857143,0.142857143,0.0,0.703145286,0.324695722,0.172821882,0.735967399,0.591459833,0.591459833,0.522824606,0.359945824,0.359945824,0.273385259,0.273385259,0.20009223,0.20009223,0.135584935,0.135584935,0.135,3.9429
394,[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(=S)[*],1,0.571428571,0.0,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.0,1.857142857,1.125,0.142857143,0.0,0.357142857,0.357142857,0,0.553571429,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.017857143,0.142857143,0.267857143,0.428571429,0.285714286,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0,0,0.0,0.0,2.508808599,0.0,0.0,0.0,1.701131826,0.0,3.126718361,0,0.0,4.068870155,0.0,1.558975054,0.846075595,0.0,1.393470627,1.733247734,0.0,0.0,0,2.508808599,0.0,3.364951332,0.553571429,0.142857143,0.142857143,0.0,1.530081416,0.507781738,0.249755685,1.411322786,0.857484654,1.090769391,0.840671219,0.466951421,0.643042764,0.370288915,0.580918095,0.251372383,0.500777805,0.147640115,0.329340013,0.07,2.5306
583,[*]CNOC(=S)[*],1,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,2.5,1.9375,0.5,0.0,0.0,0.0,0,1.4375,1.5,1.0,0.5,0.5,0.0,0.0,0.5625,1.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.418794292,0.0,2.740048299,0.0,0.0,3.303810427,0.0,0,0.0,8.665682775,2.740048299,5.86055648,2.418794292,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.108936722,1.4375,0.0,0.0,0.0,2.425,1.66770501,1.609186392,1.875750915,1.284941899,1.69319019,1.198196345,0.650742699,0.858814109,0.374030871,0.58527104,0.186182077,0.291802162,0.097128861,0.154466802,0.075,4.3013
1962,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],1,0.0,0.0,0.0,0.0,0.181818182,0.0,0.090909091,0.0,0.0,0.0,1.272727273,0.352272727,0.090909091,0.0,0.5,0.5,0,0.261363636,0.090909091,0.090909091,0.102272727,0.090909091,0.0,0.0,0.102272727,0.090909091,0.079545455,0.0,0.636363636,0.363636364,0.0,0.0,0.0,0.090909091,0.090909091,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488081678,3.752304509,0,0.949145335,3.116174572,0.488081678,0.457806791,0.0,0.0,0.443377018,3.308927492,0.0,0.949145335,0,0.517035116,0.0,2.141332666,0.261363636,0.181818182,0.181818182,0.0,0.868939393,0.395940648,0.209072693,0.872403347,0.663630524,0.812084448,0.620199135,0.393344481,0.505402608,0.287607662,0.421644412,0.201564315,0.345944835,0.135202404,0.244004226,0.108181818,2.4476
2459,[*]Nc1c([2H])c([2H])c([*])c([2H])c1[2H],1,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,1.166666667,0.979166667,0.0,0.0,0.5,0.5,0,0.291666667,0.166666667,0.166666667,0.1875,0.166666667,0.0,0.0,0.020833333,0.145833333,0.0,0.0,0.020833333,0.979166667,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0,0,0.0,0.0,0.913839037,0.0,0.0,0.0,0.0,0.894816411,4.154661786,0,0.0,1.777308211,0.894816411,0.0,0.0,0.0,0.913839037,4.154661786,0.0,0.0,0,1.777308211,0.0,0.0,0.291666667,0.166666667,0.166666667,0.0,0.293736821,0.351624981,0.203546355,1.370673269,1.253222928,0.586556261,0.852455518,0.663875529,0.330542196,0.223368497,0.223368497,0.139229431,0.139229431,0.088146032,0.088146032,0.163333333,3.3666
2281,[*]Oc1ccc(OC(=O)Oc2ccc(C([*])=O)cc2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857,0.0,1.357142857,0.491071429,0.142857143,0.0,0.428571429,0.428571429,0,0.276785714,0.714285714,0.357142857,0.008928571,0.008928571,0.0,0.0,0.151785714,0.214285714,0.133928571,0.0,0.571428571,0.285714286,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0,0,0.0,0.0,1.70327652,0.0,0.0,0.0,0.0,0.0,3.86388486,0,1.23203825,0.868876987,0.972748642,0.914470982,0.0,0.0,0.739856334,3.466495468,0.0,0.0,0,0.342466942,1.23203825,0.0,0.276785714,0.142857143,0.142857143,0.0,0.913852524,0.437024816,0.270260666,0.94965053,0.691041647,0.691041647,0.657085756,0.393673503,0.393673503,0.272418672,0.272418672,0.178053151,0.178053151,0.112858361,0.112858361,0.201428571,4.5384
500,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)cccc45)cc2)C3=O)n1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.051282051,0.076923077,0.179487179,0.0,1.307692308,0.253205128,0.153846154,0.0,0.653846154,0.448717949,0,0.205128205,0.487179487,0.307692308,0.051282051,0.051282051,0.0,0.0,0.153846154,0.080128205,0.048076923,0.0,0.516025641,0.509615385,0.0,0.0,0.0,0.051282051,0.153846154,0.0,0.0,0,0,0.153846154,0.076923077,0.85907913,0.0,0.127794321,0.0,0.0,0.523933248,3.81293712,0,0.294846761,1.776638189,0.645391272,1.038203111,0.015367106,0.0,1.560338038,2.974853082,0.0,0.276216626,0,0.590012772,0.294846761,0.0,0.205128205,0.205128205,0.153846154,0.051282051,0.795779696,0.317510418,0.139644862,0.897374385,0.671496705,0.671496705,0.634722657,0.402308449,0.402308449,0.305179608,0.305179608,0.228302774,0.228302774,0.165854592,0.165854592,0.191538462,2.5119
2886,[*]OC(=O)CCSCc1ccc(CSCCC([*])=O)cc1,1,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.214285714,0.0,1.357142857,0.848214286,0.142857143,0.0,0.214285714,0.214285714,0,0.714285714,0.428571429,0.214285714,0.008928571,0.008928571,0.0,0.0,0.151785714,0.642857143,0.133928571,0.0,0.285714286,0.142857143,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0,0,0.0,0.0,1.026581813,0.0,0.0,0.0,1.739096461,0.82183623,2.528026518,0,0.0,2.535856241,0.0,1.723017187,1.802824048,0.0,1.712039016,1.733247734,0.0,0.0,0,0.0,0.0,1.680269278,0.714285714,0.071428571,0.071428571,0.0,1.157342372,0.72435991,0.569360563,0.968187175,0.757701619,0.874343987,0.659641334,0.442462988,0.607420207,0.302633748,0.460515422,0.18950683,0.336968315,0.115760577,0.241615467,0.067142857,4.567
2510,[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619048,0.238095238,0.0,1.285714286,0.282738095,0.142857143,0.0,0.619047619,0.428571429,0,0.238095238,0.523809524,0.285714286,0.0,0.0,0.0,0.0,0.142857143,0.098214286,0.044642857,0.0,0.526785714,0.473214286,0.0,0.0,0.0,0.047619048,0.142857143,0.0,0.0,0,0,0.095238095,0.047619048,1.136063689,0.0,0.0,0.0,0.0,0.233329035,3.973896402,0,0.821358833,1.119165869,0.68445884,0.848337951,0.014269456,0.0,1.448885321,3.195675509,0.0,0.0,0,0.270827918,0.821358833,0.0,0.238095238,0.19047619,0.142857143,0.047619048,0.797257093,0.329805735,0.155619766,0.883783842,0.659475085,0.659475085,0.623896985,0.391636297,0.391636297,0.292313175,0.292313175,0.212619593,0.212619593,0.148853334,0.148853334,0.187142857,2.3605
3355,[*]CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],1,0.0,0.0,0.0,0.0,0.0,0.0,0.095238095,0.0,0.095238095,0.0,1.19047619,1.089285714,0.095238095,0.0,0.0,0.0,0,0.988095238,0.285714286,0.19047619,0.101190476,0.095238095,0.0,0.0,0.107142857,0.988095238,0.095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.456622589,0.0,0.474713268,0.034128973,5.239020702,0.584353251,0.0,0,0.0,0.562588546,0.508842241,1.146941796,0.456622589,0.0,5.239020702,0.0,0.0,0.0,0,0.0,0.0,0.0,0.988095238,0.0,0.0,0.0,1.14,0.964346712,0.967935549,0.86081744,0.776085993,0.776085993,0.584391419,0.514713829,0.514713829,0.355883701,0.355883701,0.238502937,0.238502937,0.159702985,0.159702985,0.05047619,5.9682
3089,[*]CC([*])c1ccncc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,1.142857143,0.410714286,0.0,0.0,0.428571429,0.428571429,0,0.392857143,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.017857143,0.142857143,0.125,0.0,0.714285714,0.142857143,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.711996932,0.0,1.780636652,0.0,4.298553253,0,0.0,0.0,0.0,0.711996932,0.114657529,0.0,2.460757907,3.503774469,0.0,0.0,0,0.0,0.0,0.0,0.392857143,0.142857143,0.142857143,0.0,0.782727472,0.411539867,0.222032943,0.778596063,0.656271848,0.656271848,0.565323791,0.407895984,0.407895984,0.309906557,0.309906557,0.238469111,0.238469111,0.177475386,0.177475386,0.121428571,2.5368
2360,[*]c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc([*])ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619048,0.023809524,0.0,1.071428571,0.163690476,0.0,0.0,0.547619048,0.547619048,0,0.163690476,0.095238095,0.071428571,0.0,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.672619048,0.375,0.0,0.0,0.0,0.0,0.19047619,0.0,0.0,0,0,0.095238095,0.047619048,0.112782451,0.0,0.237332311,0.0,0.0,0.0,3.791479418,0,1.571514969,0.519186902,0.112782451,0.237332311,0.0,0.0,0.0,3.791479418,0.0,1.810702426,0,0.0,0.279999445,0.0,0.163690476,0.19047619,0.19047619,0.0,0.63734676,0.278810461,0.129290848,0.708955716,0.579360001,0.579360001,0.529801379,0.36044344,0.36044344,0.271797963,0.271797963,0.205994555,0.205994555,0.150960519,0.150960519,0.144285714,3.3775
